datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count
01.07.2011 12:00;3;0;1;1;32.8;34.85;26;0;83;180;263
01.07.2011 13:00;3;0;1;1;32.8;34.09;24;0;83;209;292
01.07.2011 14:00;3;0;1;1;33.62;34.85;23;12.998;78;225;303
01.07.2011 15:00;3;0;1;1;33.62;34.85;21;16.9979;82;299;381
01.07.2011 16:00;3;0;1;1;33.62;34.85;17;0;85;342;427
01.07.2011 17:00;3;0;1;1;33.62;34.85;21;12.998;99;362;461
01.07.2011 18:00;3;0;1;1;32.8;34.09;24;16.9979;98;324;422
01.07.2011 19:00;3;0;1;1;31.98;33.335;25;12.998;80;238;318
01.07.2011 20:00;3;0;1;1;29.52;32.575;42;15.0013;84;185;269
01.07.2011 21:00;3;0;1;1;28.7;31.82;45;12.998;69;149;218
01.07.2011 22:00;3;0;1;1;28.7;31.82;42;0;49;173;222
01.07.2011 23:00;3;0;1;1;27.88;31.82;47;6.0032;44;96;140
02.07.2011 0:00;3;0;0;1;27.88;31.82;47;6.0032;31;84;115
02.07.2011 1:00;3;0;0;1;27.06;31.06;54;0;20;58;78
02.07.2011 2:00;3;0;0;1;26.24;31.06;53;0;9;43;52
02.07.2011 3:00;3;0;0;1;26.24;31.06;53;0;5;21;26
02.07.2011 4:00;3;0;0;1;25.42;30.305;61;0;3;8;11
02.07.2011 5:00;3;0;0;1;23.78;27.275;73;7.0015;1;13;14
02.07.2011 6:00;3;0;0;1;25.42;30.305;69;7.0015;11;21;32
02.07.2011 7:00;3;0;0;1;26.24;30.305;65;0;10;35;45
02.07.2011 8:00;3;0;0;1;27.88;31.82;57;0;38;94;132
02.07.2011 9:00;3;0;0;1;30.34;33.335;51;6.0032;55;124;179
02.07.2011 10:00;3;0;0;1;32.8;35.605;36;0;103;168;271
02.07.2011 11:00;3;0;0;1;32.8;35.605;36;6.0032;144;213;357
02.07.2011 12:00;3;0;0;1;33.62;35.605;30;8.9981;142;232;374
02.07.2011 13:00;3;0;0;1;33.62;35.605;30;7.0015;178;226;404
02.07.2011 14:00;3;0;0;1;34.44;35.605;20;0;177;215;392
02.07.2011 15:00;3;0;0;1;35.26;36.365;19;11.0014;168;163;331
02.07.2011 16:00;3;0;0;1;36.08;37.12;22;15.0013;206;192;398
02.07.2011 17:00;3;0;0;1;34.44;36.365;30;15.0013;179;170;349
02.07.2011 18:00;3;0;0;1;33.62;35.605;30;19.0012;193;190;383
02.07.2011 19:00;3;0;0;1;32.8;34.85;33;15.0013;156;149;305
02.07.2011 20:00;3;0;0;1;31.16;34.09;45;19.0012;136;148;284
02.07.2011 21:00;3;0;0;1;30.34;33.335;48;12.998;95;137;232
02.07.2011 22:00;3;0;0;1;29.52;33.335;51;11.0014;78;123;201
02.07.2011 23:00;3;0;0;1;29.52;33.335;54;19.0012;66;88;154
03.07.2011 0:00;3;0;0;1;28.7;32.575;58;15.0013;47;97;144
03.07.2011 1:00;3;0;0;2;28.7;32.575;61;11.0014;23;55;78
03.07.2011 2:00;3;0;0;1;28.7;32.575;58;12.998;19;50;69
03.07.2011 3:00;3;0;0;3;27.88;31.82;65;6.0032;8;25;33
03.07.2011 4:00;3;0;0;3;27.88;31.82;65;6.0032;3;2;5
03.07.2011 5:00;3;0;0;3;25.42;28.79;83;12.998;0;1;1
03.07.2011 6:00;3;0;0;2;25.42;27.275;94;6.0032;0;3;3
03.07.2011 7:00;3;0;0;2;26.24;28.79;89;12.998;3;22;25
03.07.2011 8:00;3;0;0;1;27.88;31.82;79;15.0013;39;53;92
03.07.2011 9:00;3;0;0;1;28.7;33.335;74;16.9979;82;99;181
03.07.2011 10:00;3;0;0;1;30.34;34.85;66;11.0014;131;133;264
03.07.2011 11:00;3;0;0;1;31.16;35.605;62;7.0015;215;175;390
03.07.2011 12:00;3;0;0;1;32.8;37.88;55;7.0015;198;206;404
03.07.2011 13:00;3;0;0;1;32.8;38.635;59;15.0013;248;173;421
03.07.2011 14:00;3;0;0;1;33.62;39.395;56;16.9979;225;150;375
03.07.2011 15:00;3;0;0;1;34.44;40.15;53;19.9995;194;182;376
03.07.2011 16:00;3;0;0;1;34.44;40.15;53;19.9995;195;219;414
03.07.2011 17:00;3;0;0;3;32.8;37.12;49;56.9969;181;177;358
03.07.2011 18:00;3;0;0;3;32.8;37.12;49;56.9969;74;107;181
03.07.2011 19:00;3;0;0;2;27.06;30.305;83;12.998;100;83;183
03.07.2011 20:00;3;0;0;3;27.06;30.305;83;0;83;93;176
03.07.2011 21:00;3;0;0;2;27.06;30.305;83;11.0014;75;92;167
03.07.2011 22:00;3;0;0;2;27.06;30.305;78;7.0015;69;93;162
03.07.2011 23:00;3;0;0;1;26.24;28.79;83;11.0014;70;77;147
04.07.2011 0:00;3;1;0;1;26.24;28.79;83;8.9981;63;77;140
04.07.2011 1:00;3;1;0;1;26.24;28.79;83;6.0032;43;76;119
04.07.2011 2:00;3;1;0;1;26.24;28.79;83;0;33;30;63
04.07.2011 3:00;3;1;0;1;26.24;29.545;78;0;13;13;26
04.07.2011 4:00;3;1;0;2;27.06;30.305;78;6.0032;8;4;12
04.07.2011 5:00;3;1;0;2;26.24;28.79;83;8.9981;1;3;4
04.07.2011 6:00;3;1;0;1;26.24;28.79;89;11.0014;5;11;16
04.07.2011 7:00;3;1;0;1;27.06;30.305;83;8.9981;17;19;36
04.07.2011 8:00;3;1;0;1;28.7;33.335;74;7.0015;42;44;86
04.07.2011 9:00;3;1;0;2;29.52;34.09;66;6.0032;142;96;238
04.07.2011 10:00;3;1;0;2;31.16;34.85;55;6.0032;166;114;280
04.07.2011 11:00;3;1;0;2;31.16;34.85;55;6.0032;177;172;349
04.07.2011 12:00;3;1;0;2;31.98;35.605;52;0;237;210;447
04.07.2011 13:00;3;1;0;2;31.98;35.605;49;0;242;181;423
04.07.2011 14:00;3;1;0;1;32.8;36.365;46;0;235;173;408
04.07.2011 15:00;3;1;0;1;33.62;37.12;43;6.0032;224;184;408
04.07.2011 16:00;3;1;0;1;33.62;37.12;41;0;236;216;452
04.07.2011 17:00;3;1;0;1;32.8;36.365;46;0;240;196;436
04.07.2011 18:00;3;1;0;1;32.8;36.365;46;8.9981;222;196;418
04.07.2011 19:00;3;1;0;2;31.98;35.605;49;11.0014;170;205;375
04.07.2011 20:00;3;1;0;2;31.16;34.85;55;7.0015;195;191;386
04.07.2011 21:00;3;1;0;2;30.34;34.09;62;7.0015;195;262;457
04.07.2011 22:00;3;1;0;2;30.34;34.09;62;8.9981;115;211;326
04.07.2011 23:00;3;1;0;2;29.52;34.09;70;7.0015;44;94;138
05.07.2011 0:00;3;0;1;2;28.7;32.575;65;11.0014;19;36;55
05.07.2011 1:00;3;0;1;1;28.7;32.575;65;7.0015;15;24;39
05.07.2011 2:00;3;0;1;1;27.06;31.06;74;6.0032;8;5;13
05.07.2011 3:00;3;0;1;1;27.06;31.06;74;15.0013;1;7;8
05.07.2011 4:00;3;0;1;1;27.06;31.06;69;11.0014;1;4;5
05.07.2011 5:00;3;0;1;1;27.06;31.06;69;0;1;19;20
05.07.2011 6:00;3;0;1;1;27.06;31.06;74;6.0032;3;91;94
05.07.2011 7:00;3;0;1;1;28.7;32.575;65;6.0032;22;248;270
05.07.2011 8:00;3;0;1;1;29.52;34.09;62;8.9981;41;391;432
05.07.2011 9:00;3;0;1;1;30.34;34.09;58;8.9981;50;177;227
05.07.2011 10:00;3;0;1;1;31.16;34.85;52;7.0015;55;84;139
05.07.2011 11:00;3;0;1;1;31.98;34.85;46;7.0015;75;97;172
05.07.2011 12:00;3;0;1;1;32.8;36.365;43;7.0015;71;130;201
05.07.2011 13:00;3;0;1;1;33.62;37.12;43;7.0015;67;136;203
05.07.2011 14:00;3;0;1;1;32.8;37.12;49;11.0014;66;112;178
05.07.2011 15:00;3;0;1;1;33.62;37.12;43;0;51;111;162
05.07.2011 16:00;3;0;1;1;33.62;37.88;46;7.0015;79;202;281
05.07.2011 17:00;3;0;1;1;33.62;37.88;46;7.0015;79;466;545
05.07.2011 18:00;3;0;1;1;32.8;37.88;55;11.0014;70;426;496
05.07.2011 19:00;3;0;1;1;32.8;38.635;59;8.9981;71;297;368
05.07.2011 20:00;3;0;1;1;31.16;36.365;66;7.0015;59;225;284
05.07.2011 21:00;3;0;1;1;31.98;37.12;62;16.9979;77;168;245
05.07.2011 22:00;3;0;1;1;31.16;36.365;66;15.0013;31;124;155
05.07.2011 23:00;3;0;1;1;30.34;34.85;66;11.0014;19;54;73
06.07.2011 0:00;3;0;1;1;29.52;34.85;74;12.998;11;26;37
06.07.2011 1:00;3;0;1;1;28.7;33.335;74;8.9981;4;11;15
06.07.2011 2:00;3;0;1;1;28.7;33.335;79;6.0032;1;4;5
06.07.2011 3:00;3;0;1;1;28.7;33.335;79;0;0;6;6
06.07.2011 4:00;3;0;1;2;27.88;31.82;83;6.0032;0;6;6
06.07.2011 5:00;3;0;1;1;27.88;31.82;83;6.0032;5;30;35
06.07.2011 6:00;3;0;1;1;28.7;33.335;79;6.0032;9;112;121
06.07.2011 7:00;3;0;1;2;29.52;34.85;79;0;24;288;312
06.07.2011 8:00;3;0;1;2;29.52;34.85;74;7.0015;31;397;428
06.07.2011 9:00;3;0;1;3;28.7;33.335;79;12.998;31;158;189
06.07.2011 10:00;3;0;1;3;28.7;33.335;79;6.0032;13;30;43
06.07.2011 11:00;3;0;1;2;29.52;34.85;74;0;24;103;127
06.07.2011 12:00;3;0;1;2;30.34;34.85;66;6.0032;38;114;152
06.07.2011 13:00;3;0;1;2;30.34;34.85;70;7.0015;33;107;140
06.07.2011 14:00;3;0;1;1;31.16;36.365;66;19.0012;50;113;163
06.07.2011 15:00;3;0;1;1;31.16;36.365;70;19.0012;55;130;185
06.07.2011 16:00;3;0;1;1;31.16;36.365;70;16.9979;57;218;275
06.07.2011 17:00;3;0;1;1;31.98;37.12;59;15.0013;79;517;596
06.07.2011 18:00;3;0;1;1;31.16;35.605;62;12.998;77;486;563
06.07.2011 19:00;3;0;1;1;30.34;34.85;70;15.0013;71;323;394
06.07.2011 20:00;3;0;1;1;29.52;34.85;74;16.9979;55;257;312
06.07.2011 21:00;3;0;1;1;28.7;33.335;79;12.998;66;175;241
06.07.2011 22:00;3;0;1;1;28.7;33.335;79;12.998;30;156;186
06.07.2011 23:00;3;0;1;1;27.88;31.82;83;15.0013;20;78;98
07.07.2011 0:00;3;0;1;1;27.06;29.545;89;8.9981;6;29;35
07.07.2011 1:00;3;0;1;1;27.06;29.545;89;12.998;2;14;16
07.07.2011 2:00;3;0;1;1;27.06;29.545;89;12.998;1;7;8
07.07.2011 3:00;3;0;1;1;26.24;28.03;94;7.0015;2;2;4
07.07.2011 4:00;3;0;1;1;26.24;28.79;89;7.0015;0;4;4
07.07.2011 5:00;3;0;1;1;26.24;28.79;89;7.0015;2;30;32
07.07.2011 6:00;3;0;1;2;26.24;28.79;89;8.9981;11;107;118
07.07.2011 7:00;3;0;1;2;27.06;29.545;89;7.0015;13;279;292
07.07.2011 8:00;3;0;1;2;28.7;33.335;79;12.998;28;415;443
07.07.2011 9:00;3;0;1;1;30.34;34.85;70;11.0014;25;154;179
07.07.2011 10:00;3;0;1;1;31.98;37.12;62;0;29;72;101
07.07.2011 11:00;3;0;1;1;33.62;38.635;52;8.9981;30;112;142
07.07.2011 12:00;3;0;1;1;34.44;38.635;41;0;32;139;171
07.07.2011 13:00;3;0;1;1;35.26;39.395;41;0;48;107;155
07.07.2011 14:00;3;0;1;1;35.26;39.395;41;16.9979;39;121;160
07.07.2011 15:00;3;0;1;1;35.26;39.395;41;16.9979;47;119;166
07.07.2011 16:00;3;0;1;1;35.26;38.635;39;15.0013;47;218;265
07.07.2011 17:00;3;0;1;1;35.26;37.88;36;16.9979;80;489;569
07.07.2011 18:00;3;0;1;1;34.44;37.88;44;19.9995;70;492;562
07.07.2011 19:00;3;0;1;1;33.62;38.635;52;19.0012;79;286;365
07.07.2011 20:00;3;0;1;1;31.16;35.605;58;23.9994;61;224;285
07.07.2011 21:00;3;0;1;1;30.34;34.09;62;11.0014;39;170;209
07.07.2011 22:00;3;0;1;1;30.34;34.09;62;11.0014;32;150;182
07.07.2011 23:00;3;0;1;1;29.52;34.09;66;0;31;98;129
08.07.2011 0:00;3;0;1;1;30.34;34.85;66;7.0015;6;41;47
08.07.2011 1:00;3;0;1;1;29.52;34.85;79;0;9;25;34
08.07.2011 2:00;3;0;1;2;28.7;33.335;74;11.0014;10;12;22
08.07.2011 3:00;3;0;1;1;27.88;31.82;79;7.0015;2;4;6
08.07.2011 4:00;3;0;1;1;28.7;33.335;79;16.9979;7;4;11
08.07.2011 5:00;3;0;1;1;27.88;31.82;79;16.9979;3;24;27
08.07.2011 6:00;3;0;1;1;28.7;33.335;74;7.0015;11;91;102
08.07.2011 7:00;3;0;1;2;28.7;33.335;79;12.998;30;302;332
08.07.2011 8:00;3;0;1;2;29.52;34.85;74;16.9979;36;421;457
08.07.2011 9:00;3;0;1;2;31.16;36.365;70;19.9995;30;211;241
08.07.2011 10:00;3;0;1;2;30.34;34.85;70;23.9994;30;108;138
08.07.2011 11:00;3;0;1;2;30.34;35.605;74;16.9979;61;104;165
08.07.2011 12:00;3;0;1;2;31.16;36.365;70;19.0012;49;164;213
08.07.2011 13:00;3;0;1;2;31.98;37.88;66;19.0012;54;175;229
08.07.2011 14:00;3;0;1;2;32.8;39.395;63;23.9994;53;163;216
08.07.2011 15:00;3;0;1;2;32.8;39.395;63;23.9994;39;102;141
08.07.2011 16:00;3;0;1;3;27.88;31.82;83;30.0026;27;105;132
08.07.2011 17:00;3;0;1;3;27.06;29.545;89;30.0026;6;161;167
08.07.2011 18:00;3;0;1;1;27.06;30.305;83;6.0032;35;281;316
08.07.2011 19:00;3;0;1;1;27.06;30.305;83;6.0032;45;225;270
08.07.2011 20:00;3;0;1;1;27.06;30.305;83;11.0014;30;220;250
08.07.2011 21:00;3;0;1;2;27.06;30.305;83;16.9979;46;158;204
08.07.2011 22:00;3;0;1;2;27.06;30.305;78;12.998;33;136;169
08.07.2011 23:00;3;0;1;2;27.06;30.305;78;6.0032;40;111;151
09.07.2011 0:00;3;0;0;2;27.06;30.305;83;8.9981;31;90;121
09.07.2011 1:00;3;0;0;2;26.24;28.79;89;7.0015;5;48;53
09.07.2011 2:00;3;0;0;1;26.24;28.79;89;11.0014;12;43;55
09.07.2011 3:00;3;0;0;1;26.24;28.79;89;8.9981;7;23;30
09.07.2011 4:00;3;0;0;1;26.24;28.79;83;15.0013;2;4;6
09.07.2011 5:00;3;0;0;2;25.42;28.03;88;11.0014;4;11;15
09.07.2011 6:00;3;0;0;2;26.24;28.79;83;12.998;11;27;38
09.07.2011 7:00;3;0;0;1;27.06;30.305;78;12.998;21;50;71
09.07.2011 8:00;3;0;0;1;28.7;32.575;70;16.9979;68;114;182
09.07.2011 9:00;3;0;0;1;30.34;34.09;58;19.0012;77;170;247
09.07.2011 10:00;3;0;0;1;31.16;34.85;52;11.0014;87;177;264
09.07.2011 11:00;3;0;0;1;31.98;34.85;46;19.9995;101;189;290
09.07.2011 12:00;3;0;0;1;32.8;36.365;46;16.9979;145;221;366
09.07.2011 13:00;3;0;0;1;33.62;37.12;41;15.0013;167;249;416
09.07.2011 14:00;3;0;0;1;34.44;37.12;36;8.9981;158;215;373
09.07.2011 15:00;3;0;0;1;34.44;36.365;34;6.0032;182;220;402
09.07.2011 16:00;3;0;0;1;33.62;36.365;38;0;171;245;416
09.07.2011 17:00;3;0;0;1;34.44;36.365;32;0;160;241;401
09.07.2011 18:00;3;0;0;1;33.62;36.365;36;7.0015;132;246;378
09.07.2011 19:00;3;0;0;1;31.16;34.85;55;11.0014;128;178;306
09.07.2011 20:00;3;0;0;1;31.16;35.605;58;15.0013;129;185;314
09.07.2011 21:00;3;0;0;1;30.34;34.09;58;11.0014;83;155;238
09.07.2011 22:00;3;0;0;1;29.52;34.09;62;11.0014;60;154;214
09.07.2011 23:00;3;0;0;1;29.52;33.335;58;12.998;47;93;140
10.07.2011 0:00;3;0;0;1;28.7;32.575;61;11.0014;42;112;154
10.07.2011 1:00;3;0;0;1;28.7;32.575;61;8.9981;19;94;113
10.07.2011 2:00;3;0;0;1;27.88;31.82;69;6.0032;28;68;96
10.07.2011 3:00;3;0;0;1;27.06;31.06;74;6.0032;6;19;25
10.07.2011 4:00;3;0;0;1;27.06;31.06;69;6.0032;0;5;5
10.07.2011 5:00;3;0;0;1;27.06;31.06;74;0;7;10;17
10.07.2011 6:00;3;0;0;1;26.24;29.545;78;6.0032;8;17;25
10.07.2011 7:00;3;0;0;1;28.7;32.575;70;6.0032;27;38;65
10.07.2011 8:00;3;0;0;1;29.52;34.09;66;0;27;65;92
10.07.2011 9:00;3;0;0;1;30.34;34.85;66;6.0032;62;107;169
10.07.2011 10:00;3;0;0;1;31.16;34.85;55;8.9981;95;173;268
10.07.2011 11:00;3;0;0;1;31.98;36.365;55;12.998;110;177;287
10.07.2011 12:00;3;0;0;1;33.62;37.88;46;19.0012;133;244;377
10.07.2011 13:00;3;0;0;1;32.8;36.365;46;19.9995;139;228;367
10.07.2011 14:00;3;0;0;1;33.62;37.12;41;22.0028;122;227;349
10.07.2011 15:00;3;0;0;1;34.44;37.12;39;19.0012;142;219;361
10.07.2011 16:00;3;0;0;1;34.44;37.88;41;19.0012;128;244;372
10.07.2011 17:00;3;0;0;1;34.44;37.12;36;15.0013;146;217;363
10.07.2011 18:00;3;0;0;1;33.62;37.12;43;19.0012;141;222;363
10.07.2011 19:00;3;0;0;1;32.8;37.12;49;22.0028;120;183;303
10.07.2011 20:00;3;0;0;1;31.16;34.85;55;12.998;101;167;268
10.07.2011 21:00;3;0;0;1;30.34;34.09;62;16.9979;65;162;227
10.07.2011 22:00;3;0;0;1;30.34;34.85;66;15.0013;56;87;143
10.07.2011 23:00;3;0;0;1;29.52;34.09;66;16.9979;19;53;72
11.07.2011 0:00;3;0;1;1;28.7;32.575;65;12.998;10;25;35
11.07.2011 1:00;3;0;1;1;28.7;32.575;61;19.0012;5;5;10
11.07.2011 2:00;3;0;1;1;28.7;32.575;61;15.0013;8;4;12
11.07.2011 3:00;3;0;1;1;27.88;31.82;65;11.0014;2;8;10
11.07.2011 4:00;3;0;1;1;27.06;31.06;74;15.0013;0;4;4
11.07.2011 5:00;3;0;1;1;27.06;31.06;74;8.9981;5;21;26
11.07.2011 6:00;3;0;1;1;27.88;31.82;74;12.998;19;102;121
11.07.2011 7:00;3;0;1;1;28.7;33.335;74;16.9979;28;289;317
11.07.2011 8:00;3;0;1;1;30.34;34.85;66;19.0012;35;385;420
11.07.2011 9:00;3;0;1;1;31.98;37.12;59;19.9995;41;167;208
11.07.2011 10:00;3;0;1;1;32.8;37.88;55;23.9994;44;73;117
11.07.2011 11:00;3;0;1;1;33.62;39.395;56;19.9995;39;89;128
11.07.2011 12:00;3;0;1;1;34.44;40.15;53;19.0012;40;108;148
11.07.2011 13:00;3;0;1;1;35.26;40.91;50;16.9979;22;119;141
11.07.2011 14:00;3;0;1;1;35.26;41.665;53;19.0012;40;94;134
11.07.2011 15:00;3;0;1;1;35.26;42.425;56;27.9993;38;108;146
11.07.2011 16:00;3;0;1;1;35.26;42.425;56;26.0027;57;182;239
11.07.2011 17:00;3;0;1;1;35.26;42.425;56;27.9993;59;455;514
11.07.2011 18:00;3;0;1;1;35.26;41.665;53;26.0027;57;415;472
11.07.2011 19:00;3;0;1;1;34.44;41.665;59;22.0028;80;293;373
11.07.2011 20:00;3;0;1;1;29.52;34.85;74;27.9993;42;194;236
11.07.2011 21:00;3;0;1;1;28.7;33.335;79;27.9993;21;109;130
11.07.2011 22:00;3;0;1;1;29.52;34.85;74;8.9981;20;70;90
11.07.2011 23:00;3;0;1;1;28.7;33.335;79;8.9981;11;44;55
12.07.2011 0:00;3;0;1;1;28.7;33.335;79;8.9981;3;19;22
12.07.2011 1:00;3;0;1;1;28.7;33.335;79;6.0032;6;8;14
12.07.2011 2:00;3;0;1;1;28.7;33.335;79;7.0015;2;7;9
12.07.2011 3:00;3;0;1;2;28.7;33.335;79;0;2;6;8
12.07.2011 4:00;3;0;1;1;28.7;33.335;79;11.0014;0;6;6
12.07.2011 5:00;3;0;1;1;28.7;33.335;79;6.0032;4;21;25
12.07.2011 6:00;3;0;1;1;30.34;34.09;58;15.0013;13;102;115
12.07.2011 7:00;3;0;1;1;31.16;34.85;55;12.998;29;301;330
12.07.2011 8:00;3;0;1;1;31.16;35.605;58;15.0013;35;382;417
12.07.2011 9:00;3;0;1;1;31.98;36.365;55;32.9975;27;149;176
12.07.2011 10:00;3;0;1;1;33.62;38.635;52;11.0014;38;85;123
12.07.2011 11:00;3;0;1;1;33.62;38.635;52;11.0014;39;86;125
12.07.2011 12:00;3;0;1;1;35.26;39.395;44;19.9995;38;125;163
12.07.2011 13:00;3;0;1;1;35.26;40.15;47;15.0013;32;104;136
12.07.2011 14:00;3;0;1;1;36.9;42.425;42;19.9995;33;91;124
12.07.2011 15:00;3;0;1;1;36.9;42.425;42;23.9994;37;111;148
12.07.2011 16:00;3;0;1;1;35.26;39.395;44;19.0012;25;177;202
12.07.2011 17:00;3;0;1;1;36.08;40.91;44;19.0012;48;380;428
12.07.2011 18:00;3;0;1;1;35.26;40.15;47;19.9995;39;472;511
12.07.2011 19:00;3;0;1;1;34.44;37.88;44;19.0012;42;295;337
12.07.2011 20:00;3;0;1;1;33.62;37.12;43;12.998;57;251;308
12.07.2011 21:00;3;0;1;1;33.62;37.12;43;7.0015;49;209;258
12.07.2011 22:00;3;0;1;1;32.8;36.365;46;8.9981;44;150;194
12.07.2011 23:00;3;0;1;1;31.98;35.605;52;0;20;59;79
13.07.2011 0:00;3;0;1;1;31.16;35.605;62;0;9;37;46
13.07.2011 1:00;3;0;1;1;31.16;34.85;55;0;1;11;12
13.07.2011 2:00;3;0;1;1;31.16;34.85;55;0;2;3;5
13.07.2011 3:00;3;0;1;1;30.34;34.09;58;12.998;0;4;4
13.07.2011 4:00;3;0;1;1;30.34;34.09;58;16.9979;0;5;5
13.07.2011 5:00;3;0;1;1;30.34;34.09;58;12.998;4;22;26
13.07.2011 6:00;3;0;1;1;30.34;34.09;58;11.0014;18;103;121
13.07.2011 7:00;3;0;1;1;31.16;34.85;55;16.9979;32;281;313
13.07.2011 8:00;3;0;1;1;32.8;37.12;49;16.9979;31;418;449
13.07.2011 9:00;3;0;1;1;33.62;37.12;41;12.998;23;163;186
13.07.2011 10:00;3;0;1;1;33.62;37.88;46;12.998;33;80;113
13.07.2011 11:00;3;0;1;1;34.44;37.12;39;11.0014;55;110;165
13.07.2011 12:00;3;0;1;1;34.44;37.88;41;19.0012;40;134;174
13.07.2011 13:00;3;0;1;3;33.62;37.88;46;8.9981;39;119;158
13.07.2011 14:00;3;0;1;3;33.62;37.88;46;8.9981;27;89;116
13.07.2011 15:00;3;0;1;3;26.24;28.03;94;8.9981;13;33;46
13.07.2011 16:00;3;0;1;2;27.06;29.545;89;0;23;118;141
13.07.2011 17:00;3;0;1;1;28.7;33.335;79;0;70;418;488
13.07.2011 18:00;3;0;1;1;29.52;34.85;79;8.9981;51;412;463
13.07.2011 19:00;3;0;1;1;28.7;33.335;79;7.0015;79;340;419
13.07.2011 20:00;3;0;1;1;28.7;33.335;84;11.0014;61;281;342
13.07.2011 21:00;3;0;1;1;28.7;33.335;79;7.0015;56;194;250
13.07.2011 22:00;3;0;1;1;27.88;31.82;83;12.998;48;136;184
13.07.2011 23:00;3;0;1;1;27.06;30.305;83;16.9979;33;83;116
14.07.2011 0:00;3;0;1;1;27.06;31.06;69;19.9995;14;32;46
14.07.2011 1:00;3;0;1;1;27.06;31.06;61;16.9979;4;21;25
14.07.2011 2:00;3;0;1;1;26.24;31.06;57;19.9995;3;7;10
14.07.2011 3:00;3;0;1;1;25.42;31.06;57;19.9995;1;5;6
14.07.2011 4:00;3;0;1;1;25.42;31.06;53;16.9979;0;6;6
14.07.2011 5:00;3;0;1;1;24.6;31.06;56;15.0013;6;22;28
14.07.2011 6:00;3;0;1;1;24.6;30.305;60;15.0013;14;116;130
14.07.2011 7:00;3;0;1;1;25.42;31.06;53;16.9979;23;311;334
14.07.2011 8:00;3;0;1;1;26.24;31.06;50;23.9994;53;433;486
14.07.2011 9:00;3;0;1;1;27.88;31.82;47;19.0012;29;195;224
14.07.2011 10:00;3;0;1;1;28.7;31.82;42;16.9979;32;95;127
14.07.2011 11:00;3;0;1;1;29.52;32.575;37;15.0013;38;110;148
14.07.2011 12:00;3;0;1;1;30.34;32.575;35;16.9979;51;172;223
14.07.2011 13:00;3;0;1;1;31.16;33.335;33;22.0028;39;138;177
14.07.2011 14:00;3;0;1;1;30.34;32.575;35;19.0012;49;129;178
14.07.2011 15:00;3;0;1;1;31.16;33.335;33;19.9995;42;138;180
14.07.2011 16:00;3;0;1;1;31.16;33.335;33;8.9981;43;231;274
14.07.2011 17:00;3;0;1;1;30.34;32.575;37;8.9981;78;517;595
14.07.2011 18:00;3;0;1;1;29.52;32.575;42;12.998;94;484;578
14.07.2011 19:00;3;0;1;1;29.52;32.575;39;15.0013;67;333;400
14.07.2011 20:00;3;0;1;1;28.7;31.82;42;15.0013;81;267;348
14.07.2011 21:00;3;0;1;1;27.06;31.06;50;8.9981;58;203;261
14.07.2011 22:00;3;0;1;1;26.24;31.06;57;6.0032;42;134;176
14.07.2011 23:00;3;0;1;1;26.24;30.305;65;16.9979;27;97;124
15.07.2011 0:00;3;0;1;1;25.42;29.545;73;15.0013;23;57;80
15.07.2011 1:00;3;0;1;1;25.42;29.545;73;12.998;7;13;20
15.07.2011 2:00;3;0;1;1;24.6;28.79;78;11.0014;16;22;38
15.07.2011 3:00;3;0;1;1;24.6;29.545;73;12.998;1;6;7
15.07.2011 4:00;3;0;1;1;24.6;29.545;73;11.0014;2;8;10
15.07.2011 5:00;3;0;1;1;24.6;29.545;73;8.9981;7;16;23
15.07.2011 6:00;3;0;1;2;24.6;29.545;73;7.0015;12;108;120
15.07.2011 7:00;3;0;1;1;26.24;30.305;65;7.0015;17;257;274
15.07.2011 8:00;3;0;1;1;26.24;30.305;65;16.9979;50;514;564
15.07.2011 9:00;3;0;1;1;27.88;31.82;54;12.998;31;176;207
15.07.2011 10:00;3;0;1;2;27.06;31.06;61;11.0014;59;107;166
15.07.2011 11:00;3;0;1;1;28.7;32.575;54;8.9981;73;137;210
15.07.2011 12:00;3;0;1;1;28.7;32.575;48;12.998;61;177;238
15.07.2011 13:00;3;0;1;1;28.7;32.575;54;12.998;85;162;247
15.07.2011 14:00;3;0;1;1;28.7;32.575;51;12.998;105;160;265
15.07.2011 15:00;3;0;1;1;29.52;32.575;45;11.0014;74;163;237
15.07.2011 16:00;3;0;1;1;29.52;33.335;51;12.998;96;265;361
15.07.2011 17:00;3;0;1;1;30.34;33.335;42;16.9979;104;483;587
15.07.2011 18:00;3;0;1;1;29.52;32.575;45;15.0013;102;394;496
15.07.2011 19:00;3;0;1;1;28.7;31.82;45;15.0013;114;280;394
15.07.2011 20:00;3;0;1;1;28.7;32.575;51;15.0013;92;251;343
15.07.2011 21:00;3;0;1;1;27.06;31.06;54;7.0015;75;186;261
15.07.2011 22:00;3;0;1;1;27.06;31.06;57;15.0013;71;152;223
15.07.2011 23:00;3;0;1;1;26.24;31.06;61;11.0014;41;126;167
16.07.2011 0:00;3;0;0;1;25.42;30.305;65;12.998;42;68;110
16.07.2011 1:00;3;0;0;1;24.6;29.545;69;7.0015;24;51;75
16.07.2011 2:00;3;0;0;1;24.6;29.545;73;8.9981;10;48;58
16.07.2011 3:00;3;0;0;1;24.6;28.79;78;8.9981;6;20;26
16.07.2011 4:00;3;0;0;1;24.6;29.545;73;6.0032;9;7;16
